symbol,share,change,transactionDate,transactionCode,transactionPrice,name,filingDate,id
AMC,19831,19831,2022-03-02,A,0.0,CONNOR KEVIN M,2022-03-03,0001227518-22-000002
AMC,25496,25496,2022-03-02,A,0.0,ELLIS DANIEL E,2022-03-03,0001227518-22-000001
AMC,11332,11332,2022-03-02,A,0.0,COX CHRIS A,2022-03-03,0001227518-22-000004
AMC,269122,269122,2022-03-02,A,0.0,ARON ADAM M,2022-03-03,0001411579-22-000041
AMC,23672,5950,2022-03-02,A,0.0,Wittlinger Lee,2022-03-04,0000899243-22-009400
AMC,4420,-107412,2022-03-02,S,18.107,Goodman Sean D.,2022-03-03,0001411579-22-000042
AMC,23672,5950,2022-03-02,A,0.0,Locke Gary,2022-03-02,0001411579-22-000040
AMC,23672,5950,2022-03-02,A,0.0,SUSSMAN ADAM JAY,2022-03-02,0001411579-22-000039
AMC,23672,5950,2022-03-02,A,0.0,LADER PHILIP,2022-03-02,0001411579-22-000038
AMC,23672,5950,2022-03-02,A,0.0,KOCH HOWARD WINCHEL JR,2022-03-02,0001411579-22-000037
AMC,23672,5950,2022-03-02,A,0.0,PAWLUS KATHLEEN M,2022-03-02,0001411579-22-000036
AMC,23672,5950,2022-03-02,A,0.0,SAICH ANTHONY J,2022-03-02,0001411579-22-000035
AMC,24168,-47028,2022-02-28,S,18.11,FRANK ELIZABETH F,2022-03-02,0001411579-22-000034
AMC,71196,-57757,2022-02-17,F,0.0,FRANK ELIZABETH F,2022-02-22,0001411579-22-000029
AMC,128953,125414,2022-02-17,A,0.0,FRANK ELIZABETH F,2022-02-22,0001411579-22-000029
AMC,69005,-56579,2022-02-17,F,0.0,COLANERO STEPHEN A,2022-02-22,0001411579-22-000028
AMC,125584,125584,2022-02-17,A,0.0,COLANERO STEPHEN A,2022-02-22,0001411579-22-000028
AMC,54051,-45172,2022-02-17,F,0.0,CONNOR KEVIN M,2022-02-22,0001411579-22-000027
AMC,99223,98086,2022-02-17,A,0.0,CONNOR KEVIN M,2022-02-22,0001411579-22-000027
AMC,147610,-42117,2022-02-17,F,0.0,CHAVARRIA CARLA C,2022-02-22,0001411579-22-000026
AMC,189727,91452,2022-02-17,A,0.0,CHAVARRIA CARLA C,2022-02-22,0001411579-22-000026
AMC,53953,-43768,2022-02-17,F,0.0,ELLIS DANIEL E,2022-02-22,0001411579-22-000025
AMC,97721,97152,2022-02-17,A,0.0,ELLIS DANIEL E,2022-02-22,0001411579-22-000025
AMC,29931,-23732,2022-02-17,F,0.0,COX CHRIS A,2022-02-22,0001411579-22-000024
AMC,53663,52672,2022-02-17,A,0.0,COX CHRIS A,2022-02-22,0001411579-22-000024
AMC,101463,-56438,2022-02-17,F,0.0,MCDONALD JOHN D,2022-02-22,0001411579-22-000023
AMC,157901,125272,2022-02-17,A,0.0,MCDONALD JOHN D,2022-02-22,0001411579-22-000023
AMC,111832,-88062,2022-02-17,F,0.0,Goodman Sean D.,2022-02-22,0001411579-22-000022
AMC,199894,195474,2022-02-17,A,0.0,Goodman Sean D.,2022-02-22,0001411579-22-000022
AMC,793974,-482796,2022-02-17,F,0.0,ARON ADAM M,2022-02-22,0001411579-22-000021
AMC,1276770,1071684,2022-02-17,A,0.0,ARON ADAM M,2022-02-22,0001411579-22-000021
AMC,569,-40788,2022-01-14,S,20.274,ELLIS DANIEL E,2022-01-18,0001411579-22-000020
AMC,0,-50588,2022-01-13,S,22.65,COLANERO STEPHEN A,2022-01-14,0001411579-22-000017
AMC,991,-20000,2022-01-12,S,22.97,COX CHRIS A,2022-01-14,0001411579-22-000019
AMC,32692,-75000,2022-01-12,S,22.946,MCDONALD JOHN D,2022-01-14,0001411579-22-000018
AMC,205086,-312500,2022-01-11,S,22.846,ARON ADAM M,2022-01-12,0001411579-22-000015
AMC,3539,-46165,2022-01-10,S,22.42,FRANK ELIZABETH F,2022-01-12,0001411579-22-000016
AMC,4420,-10313,2022-01-07,S,22.98,Goodman Sean D.,2022-01-10,0001411579-22-000014
AMC,1137,-37500,2022-01-07,S,23.7,CONNOR KEVIN M,2022-01-10,0001411579-22-000013
AMC,14733,-53706,2022-01-06,S,22.617,Goodman Sean D.,2022-01-10,0001411579-22-000014
AMC,54853,-27426,2022-01-03,C,0.0,CONNOR KEVIN M,2022-01-05,0001411579-22-000009
AMC,14193,-14192,2022-01-03,C,0.0,CONNOR KEVIN M,2022-01-05,0001411579-22-000009
AMC,0,-7425,2022-01-03,C,0.0,CONNOR KEVIN M,2022-01-05,0001411579-22-000009
AMC,54853,-27426,2022-01-03,C,0.0,ELLIS DANIEL E,2022-01-05,0001411579-22-000011
AMC,14297,-14296,2022-01-03,C,0.0,ELLIS DANIEL E,2022-01-05,0001411579-22-000011
AMC,0,-6854,2022-01-03,C,0.0,ELLIS DANIEL E,2022-01-05,0001411579-22-000011
AMC,69621,-34810,2022-01-03,C,0.0,MCDONALD JOHN D,2022-01-05,0001411579-22-000006
AMC,18404,-18403,2022-01-03,C,0.0,MCDONALD JOHN D,2022-01-05,0001411579-22-000006
AMC,0,-9423,2022-01-03,C,0.0,MCDONALD JOHN D,2022-01-05,0001411579-22-000006
AMC,29537,-14767,2022-01-03,C,0.0,COX CHRIS A,2022-01-05,0001411579-22-000012
AMC,7571,-7570,2022-01-03,C,0.0,COX CHRIS A,2022-01-05,0001411579-22-000012
AMC,0,-3998,2022-01-03,C,0.0,COX CHRIS A,2022-01-05,0001411579-22-000012
AMC,632913,-316455,2022-01-03,C,0.0,ARON ADAM M,2022-01-05,0001411579-22-000004
AMC,148002,-147999,2022-01-03,C,0.0,ARON ADAM M,2022-01-05,0001411579-22-000004
AMC,0,-71387,2022-01-03,C,0.0,ARON ADAM M,2022-01-05,0001411579-22-000004
AMC,68439,-56506,2022-01-03,F,0.0,Goodman Sean D.,2022-01-05,0001411579-22-000005
AMC,124945,27206,2022-01-03,A,0.0,Goodman Sean D.,2022-01-05,0001411579-22-000005
AMC,97739,97739,2022-01-03,M,0.0,Goodman Sean D.,2022-01-05,0001411579-22-000005
AMC,38637,-33422,2022-01-03,F,0.0,CONNOR KEVIN M,2022-01-05,0001411579-22-000009
AMC,72059,23015,2022-01-03,A,0.0,CONNOR KEVIN M,2022-01-05,0001411579-22-000009
AMC,49044,49043,2022-01-03,M,0.0,CONNOR KEVIN M,2022-01-05,0001411579-22-000009
AMC,50588,-41907,2022-01-03,F,0.0,COLANERO STEPHEN A,2022-01-05,0001411579-22-000008
AMC,92495,29703,2022-01-03,A,0.0,COLANERO STEPHEN A,2022-01-05,0001411579-22-000008
AMC,62792,62792,2022-01-03,M,0.0,COLANERO STEPHEN A,2022-01-05,0001411579-22-000008
AMC,20991,-17672,2022-01-03,F,0.0,COX CHRIS A,2022-01-05,0001411579-22-000012
AMC,38663,12328,2022-01-03,A,0.0,COX CHRIS A,2022-01-05,0001411579-22-000012
AMC,26335,26335,2022-01-03,M,0.0,COX CHRIS A,2022-01-05,0001411579-22-000012
AMC,41357,-32177,2022-01-03,F,0.0,ELLIS DANIEL E,2022-01-05,0001411579-22-000011
AMC,73534,22321,2022-01-03,A,0.0,ELLIS DANIEL E,2022-01-05,0001411579-22-000011
AMC,51213,48576,2022-01-03,M,0.0,ELLIS DANIEL E,2022-01-05,0001411579-22-000011
AMC,98275,-31270,2022-01-03,F,0.0,CHAVARRIA CARLA C,2022-01-05,0001411579-22-000010
AMC,129545,21654,2022-01-03,A,0.0,CHAVARRIA CARLA C,2022-01-05,0001411579-22-000010
AMC,107891,45726,2022-01-03,M,0.0,CHAVARRIA CARLA C,2022-01-05,0001411579-22-000010
AMC,49704,-42755,2022-01-03,F,0.0,FRANK ELIZABETH F,2022-01-05,0001411579-22-000007
AMC,92459,29627,2022-01-03,A,0.0,FRANK ELIZABETH F,2022-01-05,0001411579-22-000007
AMC,62832,62706,2022-01-03,M,0.0,FRANK ELIZABETH F,2022-01-05,0001411579-22-000007
AMC,107629,-41772,2022-01-03,F,0.0,MCDONALD JOHN D,2022-01-05,0001411579-22-000006
AMC,149401,29562,2022-01-03,A,0.0,MCDONALD JOHN D,2022-01-05,0001411579-22-000006
AMC,119839,62636,2022-01-03,M,0.0,MCDONALD JOHN D,2022-01-05,0001411579-22-000006
AMC,517586,-345929,2022-01-03,F,0.0,ARON ADAM M,2022-01-05,0001411579-22-000004
AMC,863515,231677,2022-01-03,A,0.0,ARON ADAM M,2022-01-05,0001411579-22-000004
AMC,631838,535841,2022-01-03,M,0.0,ARON ADAM M,2022-01-05,0001411579-22-000004
AMC,57203,-25000,2021-12-31,G,0.0,MCDONALD JOHN D,2022-01-04,0001411579-22-000003
AMC,0,-13476,2021-12-31,G,0.0,COLANERO STEPHEN A,2022-01-03,0001411579-22-000001
AMC,57203,25000,2021-12-31,G,0.0,MCDONALD JOHN D,2022-01-03,0001411579-22-000002
AMC,1,-11791,2021-12-30,S,27.91,CONNOR KEVIN M,2021-12-30,0001411579-21-000084
AMC,2637,-8168,2021-12-29,S,27.425,ELLIS DANIEL E,2021-12-30,0001411579-21-000083
AMC,126,-12730,2021-12-29,S,27.8,FRANK ELIZABETH F,2021-12-30,0001411579-21-000082
AMC,12856,-3139,2021-12-29,G,0.0,FRANK ELIZABETH F,2021-12-30,0001411579-21-000082
AMC,0,-5064,2021-12-28,G,0.0,COX CHRIS A,2021-12-30,0001411579-21-000081
AMC,0,-18316,2021-12-07,S,30.862,Goodman Sean D.,2021-12-09,0001411579-21-000080
